x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
951.30;937.90;p;4.84;0.24;-4.86;0.00;4.72;1335.90
956.00;938.30;y;0.79;0.24;-4.86;-150.76;0.00;1339.53
956.00;938.30;p;7.95;0.19;-155.62;0.00;7.03;1339.53
949.60;941.20;y;0.79;0.11;-155.62;-10.34;0.00;1337.01
949.60;941.20;p;1.39;0.48;-165.96;0.00;1.24;1337.01
948.40;941.50;y;0.79;0.32;-165.96;75.96;0.00;1336.37
948.40;941.50;p;0.88;0.04;-90.00;0.00;0.70;1336.37
948.40;942.20;y;0.79;0.02;-90.00;20.12;0.00;1336.86
948.40;942.20;p;14.64;0.74;-69.88;0.00;13.95;1336.86
953.20;955.30;y;0.79;0.40;-69.88;109.68;0.00;1349.51
953.20;955.30;p;0.91;0.23;39.81;0.00;0.78;1349.51
953.80;954.80;y;0.79;0.00;39.81;-32.11;0.00;1349.58
953.80;954.80;p;3.85;0.25;7.70;0.00;3.73;1349.58
957.50;954.30;y;0.79;0.24;7.70;107.08;0.00;1351.85
957.50;954.30;p;1.70;0.80;114.78;0.00;1.43;1351.85
956.90;953.00;y;0.79;0.34;114.78;-46.22;0.00;1350.51
956.90;953.00;p;6.38;0.26;68.55;0.00;6.02;1350.51
959.10;947.40;y;0.79;0.01;68.55;37.71;0.00;1348.12
959.10;947.40;p;5.32;0.21;106.26;0.00;5.00;1348.12
957.70;942.60;y;0.79;0.08;106.26;-76.52;0.00;1343.76
957.70;942.60;p;3.70;0.03;29.74;0.00;3.22;1343.76
960.50;941.00;y;0.79;0.02;29.74;46.47;0.00;1344.63
960.50;941.00;p;5.79;0.30;76.22;0.00;5.46;1344.63
961.80;935.70;y;0.79;0.19;76.22;-31.22;0.00;1341.86
961.80;935.70;p;6.53;0.27;45.00;0.00;6.08;1341.86
966.10;931.40;y;0.79;0.22;45.00;-112.91;0.00;1341.96
966.10;931.40;p;7.84;0.39;-67.91;0.00;7.45;1341.96
968.90;938.30;y;0.79;0.34;-67.91;-35.58;0.00;1348.77
968.90;938.30;p;10.82;0.12;-103.50;0.00;10.28;1348.77
966.50;948.30;y;0.79;0.06;-103.50;39.57;0.00;1354.03
966.50;948.30;p;5.95;0.83;-63.92;0.00;5.23;1354.03
968.80;953.00;y;0.79;0.16;-63.92;-77.99;0.00;1358.96
968.80;953.00;p;10.06;0.08;-141.91;0.00;9.40;1358.96
961.40;958.80;y;0.79;0.05;-141.91;-2.55;0.00;1357.79
961.40;958.80;p;6.75;0.18;-144.46;0.00;6.02;1357.79
956.50;962.30;y;0.79;0.11;-144.46;21.41;0.00;1356.80
956.50;962.30;p;8.45;0.07;-123.06;0.00;7.52;1356.80
952.40;968.60;y;0.79;0.06;-123.06;-26.41;0.00;1358.40
952.40;968.60;p;5.15;0.30;-149.47;0.00;4.53;1358.40
948.50;970.90;y;0.79;0.19;-149.47;11.40;0.00;1357.31
948.50;970.90;p;8.51;0.10;-138.07;0.00;7.93;1357.31
942.60;976.20;y;0.79;0.08;-138.07;-10.97;0.00;1357.00
942.60;976.20;p;0.75;0.04;-149.04;0.00;0.58;1357.00
942.10;976.50;y;0.79;0.01;-149.04;-130.43;0.00;1356.87
942.10;976.50;p;0.72;0.00;80.54;0.00;0.61;1356.87
942.20;975.90;y;0.79;0.00;80.54;50.06;0.00;1356.51
942.20;975.90;p;4.98;0.10;130.60;0.00;4.61;1356.51
939.20;972.40;y;0.79;0.03;130.60;69.05;0.00;1351.91
939.20;972.40;p;1.65;0.61;-160.35;0.00;1.49;1351.91
937.80;972.90;y;0.79;0.41;-160.35;-67.14;0.00;1351.30
937.80;972.90;p;1.81;0.11;132.51;0.00;1.63;1351.30
936.70;971.70;y;0.79;0.03;132.51;10.62;0.00;1349.67
936.70;971.70;p;2.12;0.04;143.13;0.00;2.00;1349.67
935.10;970.50;y;0.79;0.01;143.13;-6.01;0.00;1347.70
935.10;970.50;p;2.11;0.60;137.12;0.00;1.91;1347.70
933.70;969.20;y;0.79;0.08;137.12;54.19;0.00;1345.79
933.70;969.20;p;1.12;0.10;-168.69;0.00;1.02;1345.79
932.70;969.40;y;0.79;0.03;-168.69;-115.35;0.00;1345.24
932.70;969.40;p;1.42;0.19;75.96;0.00;1.24;1345.24
933.00;968.20;y;0.79;0.10;75.96;87.34;0.00;1344.58
933.00;968.20;p;1.19;0.33;163.30;0.00;1.04;1344.58
932.00;967.90;y;0.79;0.16;163.30;19.77;0.00;1343.67
932.00;967.90;p;5.73;0.49;-176.93;0.00;5.61;1343.67
926.40;968.20;y;0.79;0.31;-176.93;60.37;0.00;1340.01
926.40;968.20;p;2.70;0.17;-116.57;0.00;2.24;1340.01
925.40;970.20;y;0.79;0.13;-116.57;118.07;0.00;1340.77
925.40;970.20;p;3.91;0.15;1.51;0.00;3.80;1340.77
929.20;970.10;y;0.79;0.14;1.51;-64.94;0.00;1343.32
929.20;970.10;p;0.62;0.00;-63.43;0.00;0.45;1343.32
929.40;970.50;y;0.79;0.01;-63.43;83.42;0.00;1343.75
929.40;970.50;p;2.54;0.55;19.98;0.00;2.34;1343.75
931.60;969.70;y;0.79;0.29;19.98;-71.32;0.00;1344.69
931.60;969.70;p;1.44;0.24;-51.34;0.00;1.28;1344.69
932.40;970.70;y;0.79;0.03;-51.34;66.27;0.00;1345.97
932.40;970.70;p;1.72;0.51;14.93;0.00;1.55;1345.97
933.90;970.30;y;0.79;0.13;14.93;-85.70;0.00;1346.72
933.90;970.30;p;4.85;0.10;-70.77;0.00;4.55;1346.72
935.40;974.60;y;0.79;0.02;-70.77;7.33;0.00;1350.86
935.40;974.60;p;1.40;0.79;-63.43;0.00;1.12;1350.86
935.90;975.60;y;0.79;0.27;-63.43;-9.04;0.00;1351.93
935.90;975.60;p;2.18;0.65;-72.47;0.00;1.99;1351.93
936.50;977.50;y;0.79;0.19;-72.47;-41.49;0.00;1353.71
936.50;977.50;p;1.20;0.52;-113.96;0.00;0.98;1353.71
936.10;978.40;y;0.79;0.42;-113.96;-22.31;0.00;1354.09
936.10;978.40;p;3.46;0.23;-136.27;0.00;3.18;1354.09
933.80;980.60;y;0.79;0.12;-136.27;76.74;0.00;1354.09
933.80;980.60;p;4.50;0.13;-59.53;0.00;3.94;1354.09
935.80;984.00;y;0.79;0.16;-59.53;-20.71;0.00;1357.93
935.80;984.00;p;6.62;0.40;-80.25;0.00;6.49;1357.93
936.90;990.40;y;0.79;0.34;-80.25;22.72;0.00;1363.33
936.90;990.40;p;1.55;0.20;-57.53;0.00;1.30;1363.33
937.60;991.50;y;0.79;0.16;-57.53;-45.56;0.00;1364.61
937.60;991.50;p;4.70;0.26;-103.09;0.00;4.41;1364.61
936.60;995.80;y;0.79;0.22;-103.09;21.22;0.00;1367.05
936.60;995.80;p;1.52;0.44;-81.87;0.00;1.41;1367.05
936.80;997.20;y;0.79;0.33;-81.87;94.86;0.00;1368.21
936.80;997.20;p;1.49;0.10;12.99;0.00;1.33;1368.21
938.10;996.90;y;0.79;0.22;12.99;-39.56;0.00;1368.88
938.10;996.90;p;0.85;0.27;-26.57;0.00;0.67;1368.88
938.70;997.20;y;0.79;0.41;-26.57;-63.43;0.00;1369.51
938.70;997.20;p;1.49;0.29;-90.00;0.00;1.30;1369.51
938.70;998.50;y;0.79;0.14;-90.00;85.60;0.00;1370.46
938.70;998.50;p;1.41;0.24;-4.40;0.00;1.30;1370.46
940.00;998.60;y;0.79;0.23;-4.40;48.32;0.00;1371.42
940.00;998.60;p;4.06;0.18;43.92;0.00;3.75;1371.42
942.70;996.00;y;0.79;0.12;43.92;-118.66;0.00;1371.39
942.70;996.00;p;1.29;0.39;-74.74;0.00;1.14;1371.39
943.00;997.10;y;0.79;0.31;-74.74;-2.73;0.00;1372.39
943.00;997.10;p;1.06;0.10;-77.47;0.00;0.92;1372.39
943.20;998.00;y;0.79;0.01;-77.47;118.89;0.00;1373.18
943.20;998.00;p;2.49;0.28;41.42;0.00;2.27;1373.18
944.90;996.50;y;0.79;0.21;41.42;-57.81;0.00;1373.26
944.90;996.50;p;1.95;0.25;-16.39;0.00;1.77;1373.26
946.60;997.00;y;0.79;0.25;-16.39;-44.56;0.00;1374.79
946.60;997.00;p;1.25;0.18;-60.95;0.00;1.03;1374.79
947.10;997.90;y;0.79;0.16;-60.95;82.75;0.00;1375.79
947.10;997.90;p;0.66;0.01;21.80;0.00;0.54;1375.79
947.60;997.70;y;0.79;0.00;21.80;91.40;0.00;1375.99
947.60;997.70;p;0.89;0.07;113.20;0.00;0.76;1375.99
947.30;997.00;y;0.79;0.02;113.20;42.36;0.00;1375.28
947.30;997.00;p;1.45;0.00;155.56;0.00;1.21;1375.28
946.20;996.50;y;0.79;0.00;155.56;-41.59;0.00;1374.16
946.20;996.50;p;1.20;0.52;113.96;0.00;0.98;1374.16
945.80;995.60;y;0.79;0.29;113.96;-13.25;0.00;1373.23
945.80;995.60;p;3.87;0.21;100.71;0.00;3.77;1373.23
945.10;991.90;y;0.79;0.14;100.71;10.32;0.00;1370.07
945.10;991.90;p;1.55;1.05;111.04;0.00;1.39;1370.07
944.60;990.60;y;0.79;0.42;111.04;-1.13;0.00;1368.78
944.60;990.60;p;6.53;0.57;109.90;0.00;6.17;1368.78
942.50;984.80;y;0.79;0.02;109.90;-166.76;0.00;1363.14
942.50;984.80;p;6.60;0.03;-56.85;0.00;5.85;1363.14
945.70;989.70;y;0.79;0.14;-56.85;-6.58;0.00;1368.89
945.70;989.70;p;0.62;0.04;-63.43;0.00;0.45;1368.89
945.90;990.10;y;0.79;0.07;-63.43;117.90;0.00;1369.32
945.90;990.10;p;2.00;0.73;54.46;0.00;1.72;1369.32
946.90;988.70;y;0.79;0.42;54.46;-29.16;0.00;1368.99
946.90;988.70;p;6.90;0.28;25.30;0.00;6.08;1368.99
952.40;986.10;y;0.79;0.06;25.30;-31.64;0.00;1370.93
952.40;986.10;p;1.01;0.14;-6.34;0.00;0.91;1370.93
953.30;986.20;y;0.79;0.15;-6.34;124.41;0.00;1371.63
953.30;986.20;p;2.00;0.80;118.07;0.00;1.70;1371.63
952.50;984.70;y;0.79;0.35;118.07;-60.90;0.00;1370.00
952.50;984.70;p;8.30;1.35;57.17;0.00;7.38;1370.00
956.50;978.50;y;0.79;0.28;57.17;15.18;0.00;1368.34
956.50;978.50;p;2.52;1.10;72.35;0.00;2.31;1368.34
957.20;976.30;y;0.79;0.26;72.35;10.06;0.00;1367.26
957.20;976.30;p;1.62;0.55;82.41;0.00;1.51;1367.26
957.40;974.80;y;0.79;0.26;82.41;-6.44;0.00;1366.33
957.40;974.80;p;1.86;0.79;75.96;0.00;1.65;1366.33
957.80;973.20;y;0.79;0.32;75.96;-73.10;0.00;1365.47
957.80;973.20;p;2.11;0.97;2.86;0.00;2.00;1365.47
959.80;973.10;y;0.79;0.31;2.86;-57.23;0.00;1366.80
959.80;973.10;p;8.25;1.28;-54.37;0.00;7.38;1366.80
964.10;979.10;y;0.79;0.27;-54.37;-43.26;0.00;1374.09
964.10;979.10;p;9.93;0.59;-97.63;0.00;9.79;1374.09
962.80;988.80;y;0.79;0.14;-97.63;81.24;0.00;1380.11
962.80;988.80;p;1.95;0.23;-16.39;0.00;1.77;1380.11
964.50;989.30;y;0.79;0.17;-16.39;83.19;0.00;1381.66
964.50;989.30;p;0.89;0.41;66.80;0.00;0.76;1381.66
964.80;988.60;y;0.79;0.41;66.80;-129.16;0.00;1381.36
964.80;988.60;p;10.70;0.54;-62.35;0.00;9.48;1381.36
969.20;997.00;y;0.79;0.41;-62.35;-27.65;0.00;1390.45
969.20;997.00;p;0.94;0.06;-90.00;0.00;0.70;1390.45
969.20;997.70;y;0.79;0.01;-90.00;105.64;0.00;1390.95
969.20;997.70;p;10.94;0.04;15.64;0.00;10.38;1390.95
979.20;994.90;y;0.79;0.10;15.64;58.41;0.00;1395.94
979.20;994.90;p;0.86;0.34;74.05;0.00;0.73;1395.94
979.40;994.20;y;0.79;0.33;74.05;1.91;0.00;1395.59
979.40;994.20;p;0.98;0.52;75.96;0.00;0.82;1395.59
979.60;993.40;y;0.79;0.32;75.96;-12.53;0.00;1395.16
979.60;993.40;p;2.70;0.59;63.43;0.00;2.24;1395.16
980.60;991.40;y;0.79;0.18;63.43;-143.97;0.00;1394.44
980.60;991.40;p;7.42;0.25;-80.54;0.00;7.30;1394.44
981.80;998.60;y;0.79;0.23;-80.54;113.53;0.00;1400.40
981.80;998.60;p;7.65;0.44;32.99;0.00;6.80;1400.40
987.50;994.90;y;0.79;0.27;32.99;-90.52;0.00;1401.78
987.50;994.90;p;1.55;0.22;-57.53;0.00;1.30;1401.78
988.20;996.00;y;0.79;0.16;-57.53;72.57;0.00;1403.05
988.20;996.00;p;7.34;0.15;15.04;0.00;6.94;1403.05
994.90;994.20;y;0.79;0.14;15.04;-79.27;0.00;1406.51
994.90;994.20;p;3.70;0.38;-64.23;0.00;3.22;1406.51
996.30;997.10;y;0.79;0.27;-64.23;145.37;0.00;1409.55
996.30;997.10;p;7.92;0.08;81.14;0.00;7.79;1409.55
997.50;989.40;y;0.79;0.13;81.14;-17.71;0.00;1404.96
997.50;989.40;p;0.62;0.00;63.43;0.00;0.45;1404.96
997.70;989.00;y;0.79;0.00;63.43;130.60;0.00;1404.82
997.70;989.00;p;0.96;0.07;-165.96;0.00;0.82;1404.82
996.90;989.20;y;0.79;0.10;-165.96;17.23;0.00;1404.40
996.90;989.20;p;3.75;0.30;-148.74;0.00;3.28;1404.40
994.10;990.90;y;0.79;0.19;-148.74;-104.49;0.00;1403.61
994.10;990.90;p;8.06;0.99;106.77;0.00;7.62;1403.61
991.90;983.60;y;0.79;0.42;106.77;113.83;0.00;1396.90
991.90;983.60;p;1.06;0.31;-139.40;0.00;0.92;1396.90
991.20;984.20;y;0.79;0.00;-139.40;22.83;0.00;1396.83
991.20;984.20;p;1.66;0.85;-116.57;0.00;1.34;1396.83
990.60;985.40;y;0.79;0.37;-116.57;-112.52;0.00;1397.25
990.60;985.40;p;2.19;0.93;130.91;0.00;1.98;1397.25
989.30;983.90;y;0.79;0.29;130.91;89.69;0.00;1395.27
989.30;983.90;p;2.04;1.01;-139.40;0.00;1.84;1395.27
987.90;985.10;y;0.79;0.37;-139.40;-27.36;0.00;1395.12
987.90;985.10;p;1.92;0.77;-166.76;0.00;1.75;1395.12
986.20;985.50;y;0.79;0.32;-166.76;-9.87;0.00;1394.20
986.20;985.50;p;5.23;0.20;-176.63;0.00;5.11;1394.20
981.10;985.80;y;0.79;0.09;-176.63;81.44;0.00;1390.81
981.10;985.80;p;1.21;0.40;-95.19;0.00;1.10;1390.81
981.00;986.90;y;0.79;0.39;-95.19;-91.52;0.00;1391.52
981.00;986.90;p;5.26;0.33;173.29;0.00;5.14;1391.52
975.90;986.30;y;0.79;0.16;173.29;-70.30;0.00;1387.50
975.90;986.30;p;7.05;0.33;102.99;0.00;6.67;1387.50
974.40;979.80;y;0.79;0.16;102.99;67.79;0.00;1381.83
974.40;979.80;p;3.86;0.21;170.79;0.00;3.75;1381.83
970.70;979.20;y;0.79;0.08;170.79;-20.86;0.00;1378.80
970.70;979.20;p;2.55;0.05;149.93;0.00;2.20;1378.80
968.80;978.10;y;0.79;0.00;149.93;-101.69;0.00;1376.68
968.80;978.10;p;4.08;0.01;48.24;0.00;3.75;1376.68
971.30;975.30;y;0.79;0.16;48.24;3.10;0.00;1376.46
971.30;975.30;p;0.76;0.11;51.34;0.00;0.64;1376.46
971.70;974.80;y;0.79;0.21;51.34;-12.68;0.00;1376.39
971.70;974.80;p;0.76;0.02;38.66;0.00;0.64;1376.39
972.20;974.40;y;0.79;0.00;38.66;-5.59;0.00;1376.45
972.20;974.40;p;5.80;0.57;33.07;0.00;5.13;1376.45
976.50;971.60;y;0.79;0.32;33.07;-37.83;0.00;1377.52
976.50;971.60;p;4.94;0.34;-4.76;0.00;4.82;1377.52
981.30;972.00;y;0.79;0.15;-4.76;18.00;0.00;1381.21
981.30;972.00;p;3.74;0.76;13.24;0.00;3.49;1381.21
984.70;971.20;y;0.79;0.32;13.24;-58.56;0.00;1383.06
984.70;971.20;p;13.66;1.09;-45.32;0.00;12.80;1383.06
993.70;980.30;y;0.79;0.42;-45.32;161.67;0.00;1395.86
993.70;980.30;p;13.70;0.71;116.35;0.00;12.16;1395.86
988.30;969.40;y;0.79;0.34;116.35;-30.44;0.00;1384.37
988.30;969.40;p;5.78;0.49;85.91;0.00;5.61;1384.37
988.70;963.80;y;0.79;0.07;85.91;110.03;0.00;1380.74
988.70;963.80;p;0.86;0.24;-164.05;0.00;0.73;1380.74
988.00;964.00;y;0.79;0.32;-164.05;-20.71;0.00;1380.38
988.00;964.00;p;1.31;0.61;175.24;0.00;1.20;1380.38
986.80;963.90;y;0.79;0.30;175.24;-90.95;0.00;1379.45
986.80;963.90;p;1.12;0.48;84.29;0.00;1.00;1379.45
986.90;962.90;y;0.79;0.26;84.29;51.42;0.00;1378.82
986.90;962.90;p;6.16;0.23;135.71;0.00;5.73;1378.82
982.80;958.90;y;0.79;0.08;135.71;-15.38;0.00;1373.09
982.80;958.90;p;6.95;0.05;120.32;0.00;6.14;1373.09
979.70;953.60;y;0.79;0.00;120.32;112.27;0.00;1367.17
979.70;953.60;p;4.62;0.11;-127.41;0.00;4.28;1367.17
977.10;957.00;y;0.79;0.07;-127.41;-97.59;0.00;1367.69
977.10;957.00;p;0.53;0.00;135.00;0.00;0.42;1367.69
976.80;956.70;y;0.79;0.00;135.00;82.61;0.00;1367.26
976.80;956.70;p;8.25;0.17;-142.39;0.00;7.70;1367.26
970.70;961.40;y;0.79;0.12;-142.39;-124.21;0.00;1366.22
970.70;961.40;p;8.55;0.50;93.41;0.00;8.41;1366.22
970.20;953.00;y;0.79;0.26;93.41;47.93;0.00;1359.96
970.20;953.00;p;2.12;0.32;141.34;0.00;1.92;1359.96
968.70;951.80;y;0.79;0.12;141.34;-72.38;0.00;1358.05
968.70;951.80;p;1.55;0.19;68.96;0.00;1.39;1358.05
969.20;950.50;y;0.79;0.07;68.96;-92.16;0.00;1357.50
969.20;950.50;p;0.89;0.31;-23.20;0.00;0.76;1357.50
969.90;950.80;y;0.79;0.28;-23.20;23.20;0.00;1358.21
969.90;950.80;p;1.76;0.34;0.00;0.00;1.40;1358.21
971.30;950.80;y;0.79;0.04;0.00;79.80;0.00;1359.21
971.30;950.80;p;5.20;0.32;79.80;0.00;5.08;1359.21
972.20;945.80;y;0.79;0.17;79.80;-100.96;0.00;1356.36
972.20;945.80;p;3.56;0.00;-21.16;0.00;3.32;1356.36
975.30;947.00;y;0.79;0.01;-21.16;74.29;0.00;1359.42
975.30;947.00;p;0.76;0.01;53.13;0.00;0.50;1359.42
975.60;946.60;y;0.79;0.04;53.13;48.18;0.00;1359.36
975.60;946.60;p;0.61;0.02;101.31;0.00;0.51;1359.36
975.50;946.10;y;0.79;0.10;101.31;52.13;0.00;1358.94
975.50;946.10;p;0.60;0.02;153.43;0.00;0.45;1358.94
975.10;945.90;y;0.79;0.02;153.43;-119.74;0.00;1358.51
975.10;945.90;p;0.90;0.01;33.69;0.00;0.72;1358.51
975.70;945.50;y;0.79;0.02;33.69;47.69;0.00;1358.66
975.70;945.50;p;10.15;0.94;81.38;0.00;10.01;1358.66
977.20;935.60;y;0.79;0.40;81.38;1.70;0.00;1352.87
977.20;935.60;p;3.44;1.42;83.09;0.00;3.32;1352.87
977.60;932.30;y;0.79;0.40;83.09;80.65;0.00;1350.88
977.60;932.30;p;2.71;0.49;163.74;0.00;2.50;1350.88
975.20;931.60;y;0.79;0.00;163.74;-32.05;0.00;1348.66
975.20;931.60;p;9.20;0.89;131.69;0.00;8.57;1348.66
969.50;925.20;y;0.79;0.44;131.69;-13.39;0.00;1340.12
969.50;925.20;p;18.25;0.30;118.30;0.00;16.24;1340.12
961.80;910.90;y;0.79;0.00;118.30;-31.88;0.00;1324.69
961.80;910.90;p;6.58;0.20;86.42;0.00;6.41;1324.69
962.20;904.50;y;0.79;0.09;86.42;-48.55;0.00;1320.59
962.20;904.50;p;1.29;0.43;37.87;0.00;1.14;1320.59
963.10;903.80;y;0.79;0.29;37.87;-92.34;0.00;1320.76
963.10;903.80;p;3.90;0.86;-54.46;0.00;3.44;1320.76
965.10;906.60;y;0.79;0.27;-54.46;-25.23;0.00;1324.14
965.10;906.60;p;1.22;0.54;-79.70;0.00;1.12;1324.14
965.30;907.70;y;0.79;0.38;-79.70;-10.30;0.00;1325.04
965.30;907.70;p;0.99;0.49;-90.00;0.00;0.80;1325.04
965.30;908.50;y;0.79;0.38;-90.00;167.91;0.00;1325.59
965.30;908.50;p;1.60;0.10;77.91;0.00;1.43;1325.59
965.60;907.10;y;0.79;0.08;77.91;-48.85;0.00;1324.84
965.60;907.10;p;1.25;0.18;29.05;0.00;1.03;1324.84
966.50;906.60;y;0.79;0.06;29.05;-85.88;0.00;1325.16
966.50;906.60;p;7.00;0.23;-56.82;0.00;6.21;1325.16
969.90;911.80;y;0.79;0.25;-56.82;-39.52;0.00;1331.20
969.90;911.80;p;1.92;0.87;-96.34;0.00;1.81;1331.20
969.70;913.60;y;0.79;0.29;-96.34;140.12;0.00;1332.28
969.70;913.60;p;14.20;0.38;43.78;0.00;13.30;1332.28
979.30;904.40;y;0.79;0.12;43.78;-114.55;0.00;1333.03
979.30;904.40;p;4.85;0.39;-70.77;0.00;4.55;1333.03
980.80;908.70;y;0.79;0.31;-70.77;54.07;0.00;1337.05
980.80;908.70;p;7.73;0.23;-16.70;0.00;7.31;1337.05
987.80;910.80;y;0.79;0.15;-16.70;52.89;0.00;1343.62
987.80;910.80;p;5.70;0.16;36.19;0.00;5.08;1343.62
991.90;907.80;y;0.79;0.13;36.19;52.68;0.00;1344.61
991.90;907.80;p;5.21;0.12;88.88;0.00;5.10;1344.61
992.00;902.70;y;0.79;0.28;88.88;1.12;0.00;1341.24
992.00;902.70;p;0.66;0.14;90.00;0.00;0.40;1341.24
992.00;902.30;y;0.79;0.24;90.00;-159.08;0.00;1340.97
992.00;902.30;p;7.68;0.41;-69.08;0.00;7.28;1340.97
994.60;909.10;y;0.79;0.27;-69.08;-6.89;0.00;1347.48
994.60;909.10;p;1.42;0.29;-75.96;0.00;1.24;1347.48
994.90;910.30;y;0.79;0.15;-75.96;-14.04;0.00;1348.51
994.90;910.30;p;0.99;0.04;-90.00;0.00;0.80;1348.51
994.90;911.10;y;0.79;0.09;-90.00;56.31;0.00;1349.05
994.90;911.10;p;0.90;0.11;-33.69;0.00;0.72;1349.05
995.50;911.50;y;0.79;0.08;-33.69;2.73;0.00;1349.76
995.50;911.50;p;0.75;0.05;-30.96;0.00;0.58;1349.76
996.00;911.80;y;0.79;0.07;-30.96;-154.75;0.00;1350.33
996.00;911.80;p;1.11;0.00;174.29;0.00;1.00;1350.33
995.00;911.70;y;0.79;0.01;174.29;-20.85;0.00;1349.53
995.00;911.70;p;0.35;0.00;153.43;0.00;0.22;1349.53
994.80;911.60;y;0.79;0.00;153.43;52.28;0.00;1349.31
994.80;911.60;p;3.45;0.09;-154.29;0.00;3.00;1349.31
992.10;912.90;y;0.79;0.05;-154.29;27.42;0.00;1348.20
992.10;912.90;p;0.56;0.00;-126.87;0.00;0.50;1348.20
991.80;913.30;y;0.79;0.00;-126.87;-19.95;0.00;1348.25
991.80;913.30;p;7.00;0.46;-146.82;0.00;6.21;1348.25
986.60;916.70;y;0.79;0.34;-146.82;85.43;0.00;1346.74
986.60;916.70;p;2.90;0.09;-61.39;0.00;2.51;1346.74
987.80;918.90;y;0.79;0.18;-61.39;-73.61;0.00;1349.12
987.80;918.90;p;0.68;0.04;-135.00;0.00;0.57;1349.12
987.40;919.30;y;0.79;0.12;-135.00;-17.70;0.00;1349.10
987.40;919.30;p;7.90;0.18;-152.70;0.00;6.98;1349.10
981.20;922.50;y;0.79;0.11;-152.70;45.35;0.00;1346.76
981.20;922.50;p;1.86;0.65;-107.35;0.00;1.68;1346.76
980.70;924.10;y;0.79;0.29;-107.35;30.49;0.00;1347.49
980.70;924.10;p;3.31;0.74;-76.87;0.00;3.08;1347.49
981.40;927.10;y;0.79;0.27;-76.87;-56.86;0.00;1350.06
981.40;927.10;p;3.46;0.65;-133.73;0.00;3.18;1350.06
979.20;929.40;y;0.79;0.43;-133.73;49.44;0.00;1350.04
979.20;929.40;p;7.17;0.63;-84.29;0.00;7.03;1350.04
979.90;936.40;y;0.79;0.39;-84.29;4.30;0.00;1355.38
979.90;936.40;p;13.94;0.16;-79.99;0.00;13.81;1355.38
982.30;950.00;y;0.79;0.03;-79.99;39.60;0.00;1366.53
982.30;950.00;p;9.43;0.05;-40.39;0.00;8.80;1366.53
989.00;955.70;y;0.79;0.08;-40.39;-52.34;0.00;1375.31
989.00;955.70;p;2.21;0.27;-92.73;0.00;2.10;1375.31
988.90;957.80;y;0.79;0.32;-92.73;-77.81;0.00;1376.70
988.90;957.80;p;0.71;0.08;-170.54;0.00;0.61;1376.70
988.30;957.90;y;0.79;0.09;-170.54;60.88;0.00;1376.34
988.30;957.90;p;1.66;0.07;-109.65;0.00;1.49;1376.34
987.80;959.30;y;0.79;0.06;-109.65;48.71;0.00;1376.96
987.80;959.30;p;1.25;0.23;-60.95;0.00;1.03;1376.96
988.30;960.20;y;0.79;0.25;-60.95;122.77;0.00;1377.94
988.30;960.20;p;3.66;0.05;61.82;0.00;3.18;1377.94
989.80;957.40;y;0.79;0.01;61.82;-61.82;0.00;1377.07
989.80;957.40;p;1.10;0.11;-0.00;0.00;0.90;1377.07
990.70;957.40;y;0.79;0.18;-0.00;-23.04;0.00;1377.72
990.70;957.40;p;9.91;0.00;-23.04;0.00;9.45;1377.72
999.40;961.10;y;0.79;0.01;-23.04;137.14;0.00;1386.55
999.40;961.10;p;9.40;0.80;114.10;0.00;8.33;1386.55
996.00;953.50;y;0.79;0.34;114.10;-27.70;0.00;1378.83
996.00;953.50;p;16.10;0.29;86.40;0.00;15.93;1378.83
997.00;937.60;y;0.79;0.03;86.40;-98.93;0.00;1368.61
997.00;937.60;p;1.06;0.14;-12.53;0.00;0.92;1368.61
997.90;937.80;y;0.79;0.15;-12.53;85.29;0.00;1369.41
997.90;937.80;p;3.27;0.30;72.76;0.00;3.04;1369.41
998.80;934.90;y;0.79;0.18;72.76;-13.72;0.00;1368.08
998.80;934.90;p;1.98;0.19;59.04;0.00;1.75;1368.08
999.70;933.40;y;0.63;0.10;59.04;102.53;0.00;1367.71
999.70;933.40;p;1.09;0.11;161.57;0.00;0.95;1367.71
998.80;933.10;y;0.79;0.03;161.57;45.00;0.00;1366.85
998.80;933.10;p;0.85;0.03;-153.43;0.00;0.67;1366.85
998.20;933.40;y;0.79;0.01;-153.43;-101.44;0.00;1366.62
998.20;933.40;p;12.10;0.51;105.12;0.00;11.50;1366.62
995.20;922.30;y;0.79;0.30;105.12;85.18;0.00;1356.86
995.20;922.30;p;1.22;0.32;-169.70;0.00;1.12;1356.86
994.10;922.50;y;0.79;0.17;-169.70;26.08;0.00;1356.19
994.10;922.50;p;7.90;0.18;-143.62;0.00;7.08;1356.19
988.40;926.70;y;0.79;0.11;-143.62;27.05;0.00;1354.88
988.40;926.70;p;2.18;0.43;-116.57;0.00;1.79;1354.88
987.60;928.30;y;0.79;0.35;-116.57;49.03;0.00;1355.39
987.60;928.30;p;11.79;0.65;-67.54;0.00;11.25;1355.39
991.90;938.70;y;0.79;0.40;-67.54;-77.87;0.00;1365.66
991.90;938.70;p;4.00;0.64;-145.41;0.00;3.52;1365.66
989.00;940.70;y;0.79;0.26;-145.41;84.40;0.00;1364.93
989.00;940.70;p;9.55;0.10;-61.01;0.00;8.46;1364.93
