x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
285.37;183.47;p;87.47;0.00;114.27;0.00;7.08;339.26
282.46;177.02;p;86.37;0.00;114.27;0.00;7.08;333.34
279.55;170.57;y;15.70;0.05;114.27;46.29;0.00;327.48
279.55;170.57;p;106.22;0.76;160.56;0.00;8.69;327.48
271.36;167.68;y;15.01;0.83;160.56;-44.49;0.00;318.98
271.36;167.68;p;73.06;1.11;116.08;0.00;5.94;318.98
268.75;162.34;p;73.05;0.99;116.08;0.00;5.94;313.97
266.13;157.00;y;10.98;0.34;116.08;-32.99;0.00;308.99
266.13;157.00;p;100.45;1.61;83.09;0.00;8.19;308.99
267.12;148.87;y;3.60;0.00;83.09;9.58;0.00;305.80
267.12;148.87;p;88.57;1.12;92.67;0.00;7.24;305.80
266.78;141.65;p;89.09;3.13;92.67;0.00;7.24;302.05
266.44;134.42;y;6.45;0.74;92.67;19.21;0.00;298.43
266.44;134.42;p;51.34;0.56;111.88;0.00;4.16;298.43
264.89;130.56;y;7.38;0.05;111.88;20.92;0.00;295.32
264.89;130.56;p;76.27;1.49;132.80;0.00;6.27;295.32
260.64;125.96;p;77.09;2.03;132.80;0.00;6.27;289.48
256.38;121.36;y;32.98;0.13;132.80;102.11;0.00;283.65
256.38;121.36;p;76.32;0.51;-125.09;0.00;6.28;283.65
252.77;126.50;y;12.90;0.29;-125.09;38.74;0.00;282.65
252.77;126.50;p;99.57;1.35;-86.35;0.00;8.12;282.65
253.28;134.60;y;10.74;0.00;-86.35;31.94;0.00;286.83
253.28;134.60;p;78.75;4.91;-54.41;0.00;6.49;286.83
257.06;139.88;p;80.06;0.42;-54.41;0.00;6.49;292.66
260.84;145.16;y;46.50;0.30;-54.41;-144.85;0.00;298.51
260.84;145.16;p;91.52;0.19;160.74;0.00;7.46;298.51
253.80;142.70;y;24.09;0.00;160.74;73.33;0.00;291.17
253.80;142.70;p;61.68;1.03;-125.93;0.00;5.03;291.17
250.85;146.77;p;62.02;7.24;-125.93;0.00;5.03;290.63
247.90;150.84;y;39.60;0.28;-125.93;-121.93;0.00;290.19
247.90;150.84;p;80.23;2.49;112.14;0.00;6.55;290.19
245.43;144.77;y;0.83;0.00;112.14;-2.30;0.00;284.95
245.43;144.77;p;90.52;1.91;109.83;0.00;7.35;284.95
242.94;137.86;y;0.01;0.00;109.83;0.01;0.00;279.33
242.94;137.86;p;89.80;1.09;109.85;0.00;7.35;279.33
240.44;130.94;y;44.08;1.82;109.85;137.26;0.00;273.78
240.44;130.94;p;102.90;0.01;-112.89;0.00;8.48;273.78
237.14;138.75;y;30.72;0.95;-112.89;-94.65;0.00;274.75
237.14;138.75;p;86.30;0.59;152.46;0.00;7.04;274.75
230.90;135.50;y;0.87;0.00;152.46;0.06;0.00;267.72
230.90;135.50;p;80.22;1.10;152.52;0.00;6.54;267.72
225.10;132.48;y;14.82;0.49;152.52;44.15;0.00;261.19
225.10;132.48;p;106.65;3.65;-163.33;0.00;8.72;261.19
216.75;134.98;y;36.53;0.00;-163.33;113.45;0.00;255.34
216.75;134.98;p;93.39;0.13;-49.88;0.00;7.67;255.34
221.70;140.85;y;0.01;0.00;-49.88;-0.00;0.00;262.66
221.70;140.85;p;93.41;1.67;-49.88;0.00;7.67;262.66
226.64;146.72;y;12.40;1.49;-49.88;-37.05;0.00;269.99
226.64;146.72;p;81.56;1.28;-86.93;0.00;6.64;269.99
227.00;153.35;p;80.99;0.57;-86.93;0.00;6.64;273.94
227.35;159.98;y;1.82;0.03;-86.93;3.46;0.00;277.99
227.35;159.98;p;92.12;1.21;-83.47;0.00;7.47;277.99
228.20;167.40;y;11.26;0.06;-83.47;33.57;0.00;283.02
228.20;167.40;p;100.40;1.69;-49.90;0.00;8.28;283.02
233.53;173.73;y;12.70;0.00;-49.90;-38.50;0.00;291.07
233.53;173.73;p;78.12;0.21;-88.40;0.00;6.38;291.07
233.71;180.11;y;45.98;4.15;-88.40;143.86;0.00;295.06
233.71;180.11;p;87.20;1.34;55.46;0.00;7.11;295.06
237.74;174.26;p;87.59;0.13;55.46;0.00;7.11;294.76
241.77;168.40;p;86.90;0.17;55.46;0.00;7.11;294.64
245.80;162.55;y;43.67;0.00;55.46;-135.46;0.00;294.69
245.80;162.55;p;64.20;0.00;-80.00;0.00;5.18;294.69
246.70;167.65;p;64.85;2.70;-80.00;0.00;5.18;298.28
247.60;172.76;y;33.74;0.25;-80.00;103.96;0.00;301.91
247.60;172.76;p;104.84;0.82;23.95;0.00;8.57;301.91
255.43;169.28;y;4.85;0.31;23.95;-12.81;0.00;306.43
255.43;169.28;p;94.07;0.62;11.14;0.00;7.66;306.43
262.95;167.80;y;30.94;0.09;11.14;-95.63;0.00;311.93
262.95;167.80;p;62.92;0.00;-84.48;0.00;5.07;311.93
263.44;172.85;p;62.54;3.06;-84.48;0.00;5.07;315.08
263.93;177.90;y;13.31;0.12;-84.48;40.40;0.00;318.28
263.93;177.90;p;33.39;0.99;-44.08;0.00;2.66;318.28
265.84;179.75;y;4.01;0.00;-44.08;11.30;0.00;320.91
265.84;179.75;p;86.96;2.68;-32.78;0.00;7.06;320.91
271.77;183.57;y;6.44;0.00;-32.78;-19.46;0.00;327.97
271.77;183.57;p;64.64;0.13;-52.24;0.00;5.32;327.97
275.03;187.78;p;65.37;0.14;-52.24;0.00;5.32;333.02
278.29;191.98;y;34.37;0.18;-52.24;-105.42;0.00;338.08
278.29;191.98;p;64.56;0.00;-157.66;0.00;5.26;338.08
273.42;193.98;p;65.20;1.85;-157.66;0.00;5.26;335.24
268.56;195.98;y;23.08;0.90;-157.66;-72.45;0.00;332.46
268.56;195.98;p;106.32;3.17;129.89;0.00;8.66;332.46
263.00;189.33;p;105.43;3.40;129.89;0.00;8.66;324.06
257.44;182.69;y;11.54;0.01;129.89;-33.60;0.00;315.68
257.44;182.69;p;61.60;0.87;96.29;0.00;4.97;315.68
256.90;177.75;y;50.41;1.32;96.29;156.67;0.00;312.40
256.90;177.75;p;88.76;0.14;-107.04;0.00;7.22;312.40
254.78;184.65;p;89.27;0.05;-107.04;0.00;7.22;314.66
252.67;191.56;y;38.80;1.18;-107.04;-120.53;0.00;317.08
252.67;191.56;p;94.63;0.34;132.43;0.00;7.76;317.08
247.43;185.83;y;30.79;0.70;132.43;94.63;0.00;309.45
247.43;185.83;p;113.15;2.01;-132.94;0.00;9.30;309.45
241.10;192.64;y;5.96;0.00;-132.94;-16.77;0.00;308.61
241.10;192.64;p;81.03;1.88;-149.71;0.00;6.61;308.61
235.40;195.97;y;10.62;0.00;-149.71;-31.52;0.00;306.29
235.40;195.97;p;93.23;1.73;178.78;0.00;7.60;306.29
227.80;195.81;y;6.12;0.00;178.78;-16.73;0.00;300.39
227.80;195.81;p;44.68;0.01;162.05;0.00;3.60;300.39
224.37;194.70;y;2.43;0.28;162.05;-6.37;0.00;297.07
224.37;194.70;p;83.02;3.09;155.68;0.00;6.79;297.07
218.19;191.90;y;14.07;0.54;155.68;42.35;0.00;290.57
218.19;191.90;p;101.84;1.04;-161.97;0.00;8.27;290.57
210.32;194.46;y;0.01;0.00;-161.97;-0.01;0.00;286.45
210.32;194.46;p;101.17;4.79;-161.99;0.00;8.28;286.45
202.45;197.02;y;36.82;0.92;-161.99;-114.49;0.00;282.50
202.45;197.02;p;110.30;0.00;83.53;0.00;8.91;282.50
203.46;188.17;p;109.65;0.51;83.53;0.00;8.91;277.13
204.46;179.32;y;32.10;0.00;83.53;-97.82;0.00;271.95
204.46;179.32;p;78.69;0.40;-14.30;0.00;6.41;271.95
210.67;180.90;y;17.16;0.29;-14.30;51.88;0.00;277.68
210.67;180.90;p;67.72;0.00;37.59;0.00;5.53;277.68
215.05;177.53;p;67.55;0.00;37.59;0.00;5.53;278.86
219.44;174.15;y;18.78;0.05;37.59;58.23;0.00;280.14
219.44;174.15;p;75.55;3.32;95.81;0.00;6.10;280.14
218.82;168.08;p;74.58;0.54;95.81;0.00;6.10;275.92
218.20;162.01;y;31.56;0.13;95.81;97.12;0.00;271.77
218.20;162.01;p;120.87;0.81;-167.07;0.00;9.90;271.77
208.55;164.22;y;9.28;0.00;-167.07;27.41;0.00;265.44
208.55;164.22;p;113.80;3.36;-139.66;0.00;9.30;265.44
201.46;170.24;y;29.24;0.02;-139.66;89.51;0.00;263.76
201.46;170.24;p;108.24;0.42;-50.15;0.00;8.87;263.76
207.14;177.05;p;108.24;0.00;-50.15;0.00;8.87;272.50
212.82;183.86;p;108.01;0.00;-50.15;0.00;8.87;281.24
218.51;190.66;p;108.03;0.00;-50.15;0.00;8.87;290.00
224.19;197.47;p;108.06;0.36;-50.15;0.00;8.87;298.76
229.87;204.28;y;35.14;0.98;-50.15;-108.73;0.00;307.52
229.87;204.28;p;70.05;0.13;-158.88;0.00;5.67;307.52
224.58;206.32;p;69.62;2.11;-158.88;0.00;5.67;304.97
219.30;208.36;y;13.16;0.00;-158.88;-39.32;0.00;302.50
219.30;208.36;p;99.65;0.71;161.80;0.00;8.15;302.50
211.56;205.82;y;4.37;0.19;161.80;11.61;0.00;295.16
211.56;205.82;p;99.66;1.67;173.41;0.00;8.14;295.16
203.47;204.88;y;31.86;0.55;173.41;97.67;0.00;288.75
203.47;204.88;p;90.79;0.00;-88.92;0.00;7.39;288.75
203.61;212.27;p;90.77;0.27;-88.92;0.00;7.39;294.14
203.75;219.67;y;2.77;0.00;-88.92;6.72;0.00;299.61
203.75;219.67;p;77.84;0.48;-82.20;0.00;6.34;299.61
204.61;225.95;p;78.24;0.58;-82.20;0.00;6.34;304.82
205.47;232.23;y;0.01;0.00;-82.20;0.04;0.00;310.08
205.47;232.23;p;77.52;0.00;-82.16;0.00;6.34;310.08
206.34;238.50;p;77.69;1.19;-82.16;0.00;6.34;315.37
207.20;244.78;y;10.15;0.27;-82.16;-30.54;0.00;320.70
207.20;244.78;p;105.74;1.27;-112.70;0.00;8.67;320.70
203.85;252.78;y;20.30;0.13;-112.70;61.54;0.00;324.74
203.85;252.78;p;75.83;2.55;-51.16;0.00;6.19;324.74
207.74;257.60;y;15.64;3.09;-51.16;-48.28;0.00;330.93
207.74;257.60;p;64.40;3.63;-99.44;0.00;5.19;330.93
206.89;262.72;p;63.84;3.80;-99.44;0.00;5.19;334.40
206.04;267.83;y;3.68;0.44;-99.44;9.96;0.00;337.91
206.04;267.83;p;99.23;3.17;-89.48;0.00;8.06;337.91
206.11;275.89;p;98.62;2.45;-89.48;0.00;8.06;344.38
206.18;283.95;y;44.51;0.81;-89.48;139.06;0.00;350.91
206.18;283.95;p;26.28;0.00;49.58;0.00;2.10;350.91
207.55;282.35;y;29.06;0.00;49.58;-89.37;0.00;350.43
207.55;282.35;p;51.81;0.78;-39.78;0.00;4.22;350.43
210.79;285.05;y;8.89;1.15;-39.78;-25.78;0.00;354.52
210.79;285.05;p;85.31;1.78;-65.56;0.00;6.96;354.52
213.67;291.39;p;85.40;0.00;-65.56;0.00;6.96;361.33
216.55;297.72;y;54.09;2.06;-65.56;168.67;0.00;368.14
216.55;297.72;p;81.74;0.00;103.11;0.00;6.68;368.14
215.03;291.21;p;81.93;0.00;103.11;0.00;6.68;362.00
213.52;284.71;p;81.93;0.13;103.11;0.00;6.68;355.88
212.00;278.20;y;8.33;0.00;103.11;-24.95;0.00;349.77
212.00;278.20;p;98.25;0.17;78.16;0.00;8.04;349.77
213.65;270.33;p;98.76;0.00;78.16;0.00;8.04;344.57
215.30;262.47;p;98.26;2.39;78.16;0.00;8.04;339.47
216.95;254.60;y;7.50;1.49;78.16;22.53;0.00;334.49
216.95;254.60;p;107.21;0.00;100.69;0.00;8.75;334.49
215.32;246.00;y;5.21;0.00;100.69;-15.10;0.00;326.93
215.32;246.00;p;111.95;0.18;85.59;0.00;9.15;326.93
216.03;236.88;p;111.95;0.08;85.59;0.00;9.15;320.59
216.73;227.76;p;112.63;1.92;85.59;0.00;9.15;314.40
217.43;218.64;y;12.21;1.60;85.59;-35.15;0.00;308.35
217.43;218.64;p;80.16;0.88;50.44;0.00;6.58;308.35
221.63;213.57;y;46.68;0.04;50.44;-146.60;0.00;307.78
221.63;213.57;p;67.98;0.09;-96.15;0.00;5.57;307.78
221.03;219.11;p;68.56;0.00;-96.15;0.00;5.57;311.23
220.43;224.65;y;29.51;0.00;-96.15;90.68;0.00;314.73
220.43;224.65;p;91.01;0.00;-5.47;0.00;7.40;314.73
227.79;225.36;p;91.02;3.66;-5.47;0.00;7.40;320.43
235.16;226.06;y;29.78;0.78;-5.47;-91.06;0.00;326.20
235.16;226.06;p;120.12;0.88;-96.53;0.00;9.75;326.20
234.05;235.75;y;5.65;0.00;-96.53;-16.96;0.00;332.20
234.05;235.75;p;115.01;3.92;-113.50;0.00;9.40;332.20
230.30;244.38;y;2.84;0.32;-113.50;-6.37;0.00;335.79
230.30;244.38;p;51.33;4.55;-119.87;0.00;4.16;335.79
228.23;247.98;y;26.97;0.07;-119.87;82.99;0.00;337.02
228.23;247.98;p;61.61;2.00;-36.88;0.00;5.00;337.02
232.23;250.99;p;61.61;0.82;-36.88;0.00;5.00;341.94
236.23;253.99;y;16.87;0.81;-36.88;-51.56;0.00;346.87
236.23;253.99;p;116.22;3.32;-88.44;0.00;9.53;346.87
236.49;263.51;y;6.87;0.00;-88.44;19.80;0.00;354.07
236.49;263.51;p;56.13;1.37;-68.64;0.00;4.58;354.07
238.16;267.78;y;29.15;2.93;-68.64;-89.06;0.00;358.37
238.16;267.78;p;69.02;0.00;-157.70;0.00;5.64;358.37
232.94;269.92;p;69.48;2.89;-157.70;0.00;5.64;356.54
227.73;272.06;y;29.30;0.29;-157.70;88.74;0.00;354.79
227.73;272.06;p;102.17;0.54;-68.95;0.00;8.42;354.79
230.75;279.92;y;28.45;0.94;-68.95;-87.17;0.00;362.77
230.75;279.92;p;86.61;1.13;-156.13;0.00;7.09;362.77
224.26;282.79;y;31.73;0.10;-156.13;96.95;0.00;360.92
224.26;282.79;p;77.40;2.68;-59.18;0.00;6.38;360.92
227.53;288.27;y;8.37;0.00;-59.18;-24.03;0.00;367.25
227.53;288.27;p;85.55;0.81;-83.21;0.00;6.96;367.25
228.36;295.18;y;34.69;2.40;-83.21;107.04;0.00;373.20
228.36;295.18;p;65.58;0.00;23.84;0.00;5.35;373.20
233.25;293.02;p;66.06;2.21;23.84;0.00;5.35;374.52
238.14;290.86;y;14.20;0.00;23.84;41.76;0.00;375.91
238.14;290.86;p;64.25;2.95;65.60;0.00;5.22;375.91
240.30;286.10;y;29.75;1.89;65.60;-90.15;0.00;373.63
240.30;286.10;p;90.70;0.20;-24.55;0.00;7.46;373.63
247.09;289.20;p;91.40;1.71;-24.55;0.00;7.46;380.38
253.87;292.30;y;38.89;0.29;-24.55;120.44;0.00;387.16
253.87;292.30;p;76.07;0.42;95.89;0.00;6.20;387.16
253.23;286.13;p;76.75;2.16;95.89;0.00;6.20;382.10
252.60;279.96;y;9.32;0.24;95.89;-26.41;0.00;377.07
252.60;279.96;p;103.26;5.04;69.48;0.00;8.47;377.07
255.57;272.03;y;8.25;0.00;69.48;23.76;0.00;373.25
255.57;272.03;p;37.47;2.82;93.24;0.00;3.00;373.25
255.40;269.03;y;44.67;0.98;93.24;-138.75;0.00;370.95
255.40;269.03;p;57.82;0.66;-45.52;0.00;4.74;370.95
258.72;272.41;y;6.16;0.00;-45.52;18.01;0.00;375.69
258.72;272.41;p;72.77;0.06;-27.51;0.00;5.91;375.69
263.96;275.14;p;72.24;3.57;-27.51;0.00;5.91;381.28
269.20;277.87;y;19.38;0.38;-27.51;-59.55;0.00;386.88
269.20;277.87;p;95.04;10.27;-87.06;0.00;7.78;386.88
269.60;285.64;y;11.03;0.35;-87.06;33.00;0.00;392.77
269.60;285.64;p;72.52;0.00;-54.06;0.00;5.92;392.77
273.07;290.43;y;38.22;0.13;-54.06;118.07;0.00;398.64
273.07;290.43;p;64.96;0.00;64.01;0.00;5.32;398.64
275.40;285.65;p;65.51;2.52;64.01;0.00;5.32;396.79
277.73;280.87;y;10.21;0.72;64.01;30.68;0.00;395.00
277.73;280.87;p;92.86;2.98;94.69;0.00;7.59;395.00
277.11;273.30;y;4.24;0.17;94.69;11.49;0.00;389.21
277.11;273.30;p;95.15;3.30;106.18;0.00;7.74;389.21
274.96;265.87;y;5.32;0.00;106.18;14.95;0.00;382.47
274.96;265.87;p;92.16;2.33;121.13;0.00;7.58;382.47
271.04;259.38;y;12.56;0.81;121.13;37.72;0.00;375.15
271.04;259.38;p;65.36;0.00;158.84;0.00;5.30;375.15
266.09;257.46;p;65.35;0.05;158.84;0.00;5.30;370.26
261.15;255.55;y;26.60;0.08;158.84;-81.89;0.00;365.38
261.15;255.55;p;95.88;0.71;76.96;0.00;7.88;365.38
262.93;247.87;y;0.01;0.00;76.96;0.04;0.00;361.35
262.93;247.87;p;96.90;0.80;77.00;0.00;7.87;361.35
264.70;240.20;y;17.73;0.27;77.00;55.33;0.00;357.44
264.70;240.20;p;120.06;1.62;132.33;0.00;9.84;357.44
258.07;232.93;y;23.86;0.49;132.33;72.20;0.00;347.65
258.07;232.93;p;119.50;0.13;-155.47;0.00;9.77;347.65
249.19;236.98;y;35.84;0.49;-155.47;-110.39;0.00;343.88
249.19;236.98;p;71.49;0.00;94.15;0.00;5.81;343.88
248.77;231.19;p;71.75;0.54;94.15;0.00;5.81;339.61
248.35;225.40;y;6.17;0.00;94.15;17.21;0.00;335.38
248.35;225.40;p;70.69;3.75;111.36;0.00;5.76;335.38
246.25;220.03;p;71.39;0.35;111.36;0.00;5.76;330.23
244.15;214.67;y;4.34;0.00;111.36;11.19;0.00;325.11
244.15;214.67;p;69.77;2.08;122.54;0.00;5.72;325.11
241.08;209.85;p;70.49;1.53;122.54;0.00;5.72;319.61
238.00;205.02;y;50.02;0.00;122.54;-154.85;0.00;314.13
238.00;205.02;p;83.53;0.00;-32.30;0.00;6.83;314.13
243.77;208.68;y;2.15;0.00;-32.30;5.17;0.00;320.89
243.77;208.68;p;94.14;0.00;-27.13;0.00;7.73;320.89
250.65;212.20;p;94.13;0.09;-27.13;0.00;7.73;328.42
257.53;215.73;y;29.10;0.00;-27.13;89.81;0.00;335.95
257.53;215.73;p;110.84;1.70;62.68;0.00;9.16;335.95
261.74;207.59;y;11.72;0.00;62.68;-34.69;0.00;334.06
261.74;207.59;p;73.46;1.96;27.99;0.00;6.00;334.06
267.04;204.77;y;18.97;0.00;27.99;-57.84;0.00;336.51
267.04;204.77;p;97.85;2.33;-29.84;0.00;8.02;336.51
274.00;208.76;y;3.67;0.00;-29.84;9.72;0.00;344.47
274.00;208.76;p;86.78;1.84;-20.12;0.00;7.07;344.47
280.64;211.19;y;16.33;0.08;-20.12;49.47;0.00;351.23
280.64;211.19;p;69.91;0.00;29.34;0.00;5.66;351.23
285.57;208.42;p;68.97;0.78;29.34;0.00;5.66;353.54
290.50;205.65;y;12.08;0.81;29.34;-36.68;0.00;355.92
290.50;205.65;p;103.53;3.27;-7.34;0.00;8.42;355.92
298.85;206.73;y;34.54;1.88;-7.34;-106.27;0.00;363.38
298.85;206.73;p;106.76;0.74;-113.61;0.00;8.75;363.38
295.35;214.74;y;0.84;0.00;-113.61;0.77;0.00;365.16
295.35;214.74;p;108.03;2.91;-112.84;0.00;8.88;365.16
291.90;222.93;y;18.65;0.01;-112.84;-56.27;0.00;367.29
291.90;222.93;p;102.96;1.37;-169.11;0.00;8.40;367.29
283.65;224.51;p;102.44;0.46;-169.11;0.00;8.40;361.75
275.40;226.10;y;1.33;0.05;-169.11;-2.30;0.00;356.32
275.40;226.10;p;92.78;3.84;-171.41;0.00;7.59;356.32
267.90;227.23;y;34.77;0.54;-171.41;107.10;0.00;351.29
267.90;227.23;p;74.02;0.61;-64.31;0.00;6.01;351.29
270.50;232.65;p;74.14;0.09;-64.31;0.00;6.01;356.79
273.11;238.06;y;25.53;1.89;-64.31;78.60;0.00;362.30
273.11;238.06;p;105.83;2.14;14.30;0.00;8.68;362.30
281.51;235.91;y;19.29;0.09;14.30;-57.84;0.00;367.30
281.51;235.91;p;69.33;1.04;-43.54;0.00;5.65;367.30
285.61;239.81;y;32.84;0.49;-43.54;101.80;0.00;372.94
285.61;239.81;p;65.02;0.05;58.26;0.00;5.34;372.94
288.42;235.26;y;42.02;0.05;58.26;-130.86;0.00;372.20
288.42;235.26;p;86.28;1.92;-72.60;0.00;7.03;372.20
290.53;241.97;p;85.76;0.00;-72.60;0.00;7.03;378.10
292.63;248.69;p;86.23;1.26;-72.60;0.00;7.03;384.03
294.73;255.40;y;4.91;0.00;-72.60;-13.62;0.00;390.00
294.73;255.40;p;69.54;1.77;-86.22;0.00;5.69;390.00
295.11;261.07;p;70.17;0.21;-86.22;0.00;5.69;394.02
295.48;266.75;y;2.40;0.00;-86.22;-5.31;0.00;398.08
295.48;266.75;p;81.72;1.21;-91.53;0.00;6.68;398.08
295.30;273.42;p;82.34;1.65;-91.53;0.00;6.68;402.45
295.13;280.10;y;4.61;0.00;-91.53;12.60;0.00;406.88
295.13;280.10;p;104.83;0.30;-78.93;0.00;8.56;406.88
296.77;288.50;y;9.04;0.29;-78.93;-26.88;0.00;413.89
296.77;288.50;p;94.15;1.49;-105.81;0.00;7.67;413.89
294.68;295.88;y;20.42;0.49;-105.81;-62.30;0.00;417.59
294.68;295.88;p;87.79;0.00;-168.11;0.00;7.13;417.59
287.70;297.35;y;10.38;0.00;-168.11;-31.39;0.00;413.75
287.70;297.35;p;67.62;2.20;160.50;0.00;5.47;413.75
282.54;295.53;p;67.62;0.54;160.50;0.00;5.47;408.86
277.39;293.70;y;8.94;0.00;160.50;26.09;0.00;403.98
277.39;293.70;p;116.08;0.00;-173.41;0.00;9.55;403.98
267.90;294.80;p;116.09;0.00;-173.41;0.00;9.55;398.34
258.41;295.89;p;116.74;0.00;-173.41;0.00;9.55;392.85
248.93;296.99;p;116.74;0.43;-173.41;0.00;9.55;387.51
239.44;298.09;p;116.74;0.00;-173.41;0.00;9.55;382.34
229.95;299.18;p;116.74;0.13;-173.41;0.00;9.55;377.34
220.46;300.28;p;116.74;1.83;-173.41;0.00;9.55;372.52
210.97;301.38;y;45.91;4.23;-173.41;142.15;0.00;367.88
210.97;301.38;p;72.73;0.00;-31.26;0.00;5.90;367.88
216.02;304.44;p;71.69;0.29;-31.26;0.00;5.90;373.29
221.07;307.50;y;13.12;0.00;-31.26;-39.69;0.00;378.72
221.07;307.50;p;87.01;2.66;-70.94;0.00;7.07;378.72
223.37;314.18;p;86.49;3.88;-70.94;0.00;7.07;385.49
225.68;320.86;y;37.49;0.29;-70.94;117.43;0.00;392.28
225.68;320.86;p;53.36;2.48;46.49;0.00;4.34;392.28
228.67;317.72;y;3.96;0.05;46.49;10.17;0.00;391.45
228.67;317.72;p;105.44;1.76;56.66;0.00;8.62;391.45
233.41;310.51;y;8.60;0.30;56.66;-25.82;0.00;388.45
233.41;310.51;p;92.43;1.11;30.84;0.00;7.57;388.45
239.90;306.63;p;91.82;0.00;30.84;0.00;7.57;389.33
246.40;302.75;y;46.34;0.13;30.84;-143.63;0.00;390.35
246.40;302.75;p;86.93;0.00;-112.79;0.00;7.10;390.35
243.65;309.30;p;86.94;3.92;-112.79;0.00;7.10;393.74
240.90;315.85;y;9.09;0.18;-112.79;26.57;0.00;397.23
240.90;315.85;p;61.74;1.57;-86.22;0.00;5.01;397.23
241.23;320.85;p;61.95;0.50;-86.22;0.00;5.01;401.41
241.56;325.84;y;23.98;0.00;-86.22;-74.17;0.00;405.61
241.56;325.84;p;102.80;1.97;-160.39;0.00;8.43;405.61
233.62;328.67;y;0.01;0.00;-160.39;0.00;0.00;403.24
233.62;328.67;p;103.54;2.95;-160.39;0.00;8.43;403.24
225.67;331.50;y;3.74;0.00;-160.39;-8.53;0.00;401.03
225.67;331.50;p;70.97;0.92;-168.92;0.00;5.77;401.03
220.01;332.61;p;70.86;0.97;-168.92;0.00;5.77;398.79
214.35;333.72;y;27.04;0.96;-168.92;-84.34;0.00;396.63
214.35;333.72;p;81.93;0.54;106.74;0.00;6.72;396.63
212.42;327.29;p;82.54;0.00;106.74;0.00;6.72;390.17
210.48;320.85;y;37.78;0.05;106.74;117.34;0.00;383.73
210.48;320.85;p;76.35;0.00;-135.92;0.00;6.25;383.73
205.99;325.20;p;76.36;0.00;-135.92;0.00;6.25;384.95
201.50;329.55;y;18.56;0.00;-135.92;57.31;0.00;386.27
201.50;329.55;p;94.30;5.06;-78.60;0.00;7.70;386.27
203.02;337.10;y;1.20;0.00;-78.60;-2.71;0.00;393.52
203.02;337.10;p;102.61;1.88;-81.31;0.00;8.37;393.52
204.29;345.37;y;0.90;0.00;-81.31;-1.14;0.00;401.27
204.29;345.37;p;117.12;5.75;-82.46;0.00;9.52;401.27
205.54;354.81;y;2.40;0.12;-82.46;-5.63;0.00;410.05
205.54;354.81;p;78.75;5.88;-88.08;0.00;6.45;410.05
205.75;361.26;y;11.72;0.00;-88.08;-35.25;0.00;415.74
205.75;361.26;p;108.15;3.23;-123.34;0.00;8.85;415.74
200.89;368.65;y;15.27;0.00;-123.34;46.74;0.00;419.83
200.89;368.65;p;83.05;0.15;-76.60;0.00;6.79;419.83
202.46;375.25;y;0.95;0.00;-76.60;-1.11;0.00;426.39
202.46;375.25;p;87.47;1.05;-77.71;0.00;7.13;426.39
203.98;382.22;p;87.53;0.00;-77.71;0.00;7.13;433.24
205.50;389.18;p;87.04;0.61;-77.71;0.00;7.13;440.10
207.01;396.14;y;30.72;1.38;-77.71;93.64;0.00;446.97
207.01;396.14;p;102.36;0.23;15.93;0.00;8.35;446.97
215.04;393.85;p;103.53;4.94;15.93;0.00;8.35;448.73
223.07;391.56;y;31.59;0.05;15.93;97.99;0.00;450.64
223.07;391.56;p;94.40;0.00;113.93;0.00;7.70;450.64
219.95;384.52;p;94.00;0.00;113.93;0.00;7.70;442.98
216.83;377.49;p;94.29;0.49;113.93;0.00;7.70;435.33
213.70;370.45;y;16.76;0.00;113.93;-51.15;0.00;427.67
213.70;370.45;p;64.38;0.00;62.78;0.00;5.26;427.67
216.11;365.78;p;65.04;0.94;62.78;0.00;5.26;424.85
218.52;361.10;y;13.67;0.49;62.78;41.58;0.00;422.07
218.52;361.10;p;76.81;3.13;104.36;0.00;6.25;422.07
216.97;355.05;p;76.32;3.06;104.36;0.00;6.25;416.09
215.42;349.00;y;44.86;3.32;104.36;-138.05;0.00;410.13
215.42;349.00;p;53.08;0.00;-33.68;0.00;4.32;410.13
219.01;351.39;y;14.47;0.00;-33.68;43.36;0.00;414.06
219.01;351.39;p;99.50;3.06;9.68;0.00;8.12;414.06
227.02;350.03;y;6.41;0.00;9.68;18.58;0.00;417.20
227.02;350.03;p;80.79;4.80;28.25;0.00;6.58;417.20
232.81;346.91;y;35.06;1.03;28.25;-108.39;0.00;417.79
232.81;346.91;p;71.30;1.58;-80.14;0.00;5.76;417.79
233.80;352.59;y;15.64;0.66;-80.14;-47.73;0.00;423.06
233.80;352.59;p;72.19;0.52;-127.87;0.00;5.95;423.06
230.15;357.28;p;72.85;2.11;-127.87;0.00;5.95;424.99
226.50;361.98;y;43.19;4.11;-127.87;133.46;0.00;427.00
226.50;361.98;p;109.68;1.31;5.59;0.00;8.99;427.00
235.44;361.10;y;25.99;0.19;5.59;-79.64;0.00;431.08
235.44;361.10;p;74.18;4.24;-74.05;0.00;6.03;431.08
237.10;366.90;y;42.91;0.13;-74.05;134.31;0.00;436.84
237.10;366.90;p;70.63;0.02;60.26;0.00;5.77;436.84
239.96;361.89;p;70.67;0.81;60.26;0.00;5.77;434.22
242.82;356.88;y;14.89;0.49;60.26;44.45;0.00;431.66
